,State,Year,Quater,District,Transaction_count,Transaction_amount
422,arunachal-pradesh,2018,3,791102,9777,18868814.474471845
423,arunachal-pradesh,2018,3,791109,8636,14623073.028337255
424,arunachal-pradesh,2018,3,790116,6870,19935455.777625345
425,arunachal-pradesh,2018,3,792103,6672,16204421.801473193
426,arunachal-pradesh,2018,3,790104,6434,18213474.582743015
427,arunachal-pradesh,2018,3,792001,6307,16330131.581704907
428,arunachal-pradesh,2018,3,791113,6191,14657152.42532165
429,arunachal-pradesh,2018,3,792102,5120,16131802.077896373
430,arunachal-pradesh,2018,4,791110,18305,50770919.03443284
431,arunachal-pradesh,2018,4,791111,14891,50578761.54109968
432,arunachal-pradesh,2018,4,791102,11990,28553763.558065224
433,arunachal-pradesh,2018,4,790116,10791,42561249.91245334
434,arunachal-pradesh,2018,4,792103,8743,23841863.530102827
435,arunachal-pradesh,2018,4,790104,8727,28710303.165459957
436,arunachal-pradesh,2018,4,791113,8156,19785304.795617044
437,arunachal-pradesh,2018,4,791109,7660,17851253.026180793
438,arunachal-pradesh,2018,4,792001,7520,18988989.141452394
439,arunachal-pradesh,2018,4,792102,6597,21188725.096378893
440,arunachal-pradesh,2019,1,791110,21769,56305175.15742187
441,arunachal-pradesh,2019,1,791111,18706,57464660.98623066
442,arunachal-pradesh,2019,1,791102,14504,35128890.140528455
443,arunachal-pradesh,2019,1,790116,13724,44410163.52148189
444,arunachal-pradesh,2019,1,791109,11691,24669479.821121186
445,arunachal-pradesh,2019,1,791113,10893,28900698.04714023
446,arunachal-pradesh,2019,1,790104,10231,29899156.53443486
447,arunachal-pradesh,2019,1,792103,10190,28841570.71793741
448,arunachal-pradesh,2019,1,792001,9575,24797020.736688815
449,arunachal-pradesh,2019,1,790101,9149,26500818.398213305
450,arunachal-pradesh,2019,2,791110,28827,80501052.65730712
451,arunachal-pradesh,2019,2,791111,24040,77741634.13628484
452,arunachal-pradesh,2019,2,791102,14906,38658949.40199398
453,arunachal-pradesh,2019,2,790116,13929,48120977.088281885
454,arunachal-pradesh,2019,2,791113,12970,37636424.899820864
455,arunachal-pradesh,2019,2,790104,12562,43392107.208877556
456,arunachal-pradesh,2019,2,791109,12214,28228154.97606074
457,arunachal-pradesh,2019,2,792001,11232,29778429.81452021
458,arunachal-pradesh,2019,2,792103,11076,30442992.654754497
459,arunachal-pradesh,2019,2,790101,10926,36302058.29929494
460,arunachal-pradesh,2019,3,791110,38560,104152420.6903958
461,arunachal-pradesh,2019,3,791111,32844,92522169.403638
462,arunachal-pradesh,2019,3,791102,20744,50221808.10965951
463,arunachal-pradesh,2019,3,791113,19591,49174022.06411387
464,arunachal-pradesh,2019,3,790116,19201,53454221.51239009
465,arunachal-pradesh,2019,3,790104,18759,57742402.565546624
466,arunachal-pradesh,2019,3,792103,17253,38310432.22806125
467,arunachal-pradesh,2019,3,790101,15882,43198540.62981644
468,arunachal-pradesh,2019,3,792001,15645,35020210.50538105
469,arunachal-pradesh,2019,3,791109,14867,29287244.191191502
470,arunachal-pradesh,2019,4,791110,46210,135166318.90100121
471,arunachal-pradesh,2019,4,791111,38960,109780309.4691897
472,arunachal-pradesh,2019,4,791113,25720,67044021.64216873
473,arunachal-pradesh,2019,4,791102,25493,64172690.788512394
474,arunachal-pradesh,2019,4,790104,23418,71137191.35286346
475,arunachal-pradesh,2019,4,792103,22297,45950095.40587128
476,arunachal-pradesh,2019,4,790101,22263,69716144.70739502
477,arunachal-pradesh,2019,4,790116,21777,62382535.12190032
478,arunachal-pradesh,2019,4,792001,18262,41638209.32032033
479,arunachal-pradesh,2019,4,791109,17833,33159442.663443036
480,arunachal-pradesh,2020,1,791110,53858,134164730.89583132
481,arunachal-pradesh,2020,1,791111,44651,118592432.50755887
482,arunachal-pradesh,2020,1,791113,40087,114373417.73145652
483,arunachal-pradesh,2020,1,791102,30846,73201195.2353644
484,arunachal-pradesh,2020,1,792103,27462,65003236.302331895
485,arunachal-pradesh,2020,1,790116,25027,68279455.36544603
486,arunachal-pradesh,2020,1,790104,24414,66277727.27349471
487,arunachal-pradesh,2020,1,792001,23370,55255805.31059417
488,arunachal-pradesh,2020,1,791001,22588,54519489.86110417
489,arunachal-pradesh,2020,1,791109,22374,43679801.42383069
490,arunachal-pradesh,2020,2,791110,66660,161486745.43774873
491,arunachal-pradesh,2020,2,791111,58840,143307742.43547845
492,arunachal-pradesh,2020,2,791102,50996,97581020.8441248
493,arunachal-pradesh,2020,2,791113,49710,128006452.94220668
494,arunachal-pradesh,2020,2,792103,39797,83935770.26695053
495,arunachal-pradesh,2020,2,791001,38760,84597533.513517
496,arunachal-pradesh,2020,2,790104,34466,94485243.39779145
497,arunachal-pradesh,2020,2,792001,33392,72498626.74427575
498,arunachal-pradesh,2020,2,790116,28051,69882584.56823947
499,arunachal-pradesh,2020,2,790101,27329,80597964.5697464
500,arunachal-pradesh,2020,3,791113,85276,286434881.1365983
501,arunachal-pradesh,2020,3,791110,83578,224119989.3692662
502,arunachal-pradesh,2020,3,791111,73373,201615153.49178126
503,arunachal-pradesh,2020,3,791102,59485,147103673.02159554
504,arunachal-pradesh,2020,3,792103,43165,97856482.63015749
505,arunachal-pradesh,2020,3,790104,42704,140524891.73905784
506,arunachal-pradesh,2020,3,792001,40143,98429547.73142855
507,arunachal-pradesh,2020,3,791001,39931,105026195.69865745
508,arunachal-pradesh,2020,3,790116,34849,106829704.02580261
509,arunachal-pradesh,2020,3,790101,31126,106324283.79932615
510,arunachal-pradesh,2020,4,791110,115682,355243299.60706156
511,arunachal-pradesh,2020,4,791113,100879,340893583.5488197
512,arunachal-pradesh,2020,4,791111,96702,282834295.4196955
513,arunachal-pradesh,2020,4,791102,74774,202391786.32094023
514,arunachal-pradesh,2020,4,792103,53234,132562026.23941663
515,arunachal-pradesh,2020,4,791001,51950,144602123.97611114
516,arunachal-pradesh,2020,4,792001,51529,123814287.8204747
517,arunachal-pradesh,2020,4,790104,51050,182176489.64400375
518,arunachal-pradesh,2020,4,790116,40492,120719478.22915718
519,arunachal-pradesh,2020,4,790101,36197,118862457.89585006
520,arunachal-pradesh,2021,1,791113,127025,394958954.74942803
521,arunachal-pradesh,2021,1,791110,119184,404502103.3179444
522,arunachal-pradesh,2021,1,791111,89356,307014656.8532768
523,arunachal-pradesh,2021,1,791102,68000,211432038.67254648
524,arunachal-pradesh,2021,1,792103,53040,141156670.32558545
525,arunachal-pradesh,2021,1,791001,50407,164065117.88460803
526,arunachal-pradesh,2021,1,792001,48954,130623865.61265224
527,arunachal-pradesh,2021,1,790104,39581,151312863.21053433
528,arunachal-pradesh,2021,1,791109,39332,128400296.63511801
529,arunachal-pradesh,2021,1,790116,38205,115157748.78556368
530,arunachal-pradesh,2021,2,791113,170268,432196673.5193349
531,arunachal-pradesh,2021,2,791110,160245,449983951.208361
532,arunachal-pradesh,2021,2,791111,122368,333974912.1268044
533,arunachal-pradesh,2021,2,791102,87524,235678147.9304313
534,arunachal-pradesh,2021,2,792103,76949,179343401.62470114
535,arunachal-pradesh,2021,2,791001,68927,214550532.0577654
536,arunachal-pradesh,2021,2,792001,64602,146046509.47044832
537,arunachal-pradesh,2021,2,790104,52742,184653080.7391938
538,arunachal-pradesh,2021,2,790116,52323,145624699.2825492
539,arunachal-pradesh,2021,2,790101,48726,157622337.23185942
540,arunachal-pradesh,2021,3,791113,225427,582965112.523323
541,arunachal-pradesh,2021,3,791110,207417,603165812.3057537
542,arunachal-pradesh,2021,3,791111,153845,442067361.42168665
543,arunachal-pradesh,2021,3,791102,105715,296166087.7681337
544,arunachal-pradesh,2021,3,792103,88032,194244543.03871346
545,arunachal-pradesh,2021,3,792001,80894,180486995.1464384
546,arunachal-pradesh,2021,3,791001,77128,259793926.03333136
547,arunachal-pradesh,2021,3,790116,66461,197947119.60324338
548,arunachal-pradesh,2021,3,790104,65008,261069265.84552905
549,arunachal-pradesh,2021,3,790101,61516,220804392.11302128
550,arunachal-pradesh,2021,4,791113,279958,685093585.2469286
551,arunachal-pradesh,2021,4,791110,258928,718387355.2085327
552,arunachal-pradesh,2021,4,791111,206496,557846901.7603153
553,arunachal-pradesh,2021,4,791102,134017,368703032.41367143
554,arunachal-pradesh,2021,4,792103,115871,238038756.74938503
555,arunachal-pradesh,2021,4,792001,101771,220359430.80701947
556,arunachal-pradesh,2021,4,791001,93449,317887115.43826216
557,arunachal-pradesh,2021,4,791109,84621,218599005.03410858
558,arunachal-pradesh,2021,4,790116,81804,235869670.0305156
559,arunachal-pradesh,2021,4,790101,77658,269438817.2199306
560,arunachal-pradesh,2022,1,791113,336780,819363323.7219163
561,arunachal-pradesh,2022,1,791110,332485,853173424.1985552
562,arunachal-pradesh,2022,1,791111,262617,658150204.3789485
563,arunachal-pradesh,2022,1,791102,159945,417052440.2856392
564,arunachal-pradesh,2022,1,792103,129210,277477788.7356235
565,arunachal-pradesh,2022,1,792001,121068,265189556.26145488
566,arunachal-pradesh,2022,1,791109,111918,254266306.42573798
567,arunachal-pradesh,2022,1,791001,105769,364396148.4248719
568,arunachal-pradesh,2022,1,792110,84017,238200426.2222041
569,arunachal-pradesh,2022,1,790116,82546,221708919.60946545
570,arunachal-pradesh,2022,2,791110,449672,1063144517.2715561
571,arunachal-pradesh,2022,2,791111,365813,825171645.8623393
572,arunachal-pradesh,2022,2,791113,293972,636386755.5775489
573,arunachal-pradesh,2022,2,791102,202400,506976441.13093287
574,arunachal-pradesh,2022,2,792103,171123,328590056.9824293
575,arunachal-pradesh,2022,2,792001,168260,347653259.94772595
576,arunachal-pradesh,2022,2,791109,160963,328923537.81103456
577,arunachal-pradesh,2022,2,791001,138781,429415327.4851847
578,arunachal-pradesh,2022,2,792110,104904,274482044.040218
579,arunachal-pradesh,2022,2,790116,104888,264639160.7241699
580,arunachal-pradesh,2022,3,791110,493396,989512226.2480668
581,arunachal-pradesh,2022,3,791111,430374,859784995.1774595
582,arunachal-pradesh,2022,3,791113,350164,659314612.6108431
583,arunachal-pradesh,2022,3,791102,223033,502704075.98509526
584,arunachal-pradesh,2022,3,792001,177984,312906039.70234203
585,arunachal-pradesh,2022,3,791109,171234,304861466.0199954
586,arunachal-pradesh,2022,3,792103,168900,302218714.13136125
587,arunachal-pradesh,2022,3,791001,156417,457311028.7111173
588,arunachal-pradesh,2022,3,791112,122875,208103072.98784313
589,arunachal-pradesh,2022,3,790116,119024,273945831.9687789
590,arunachal-pradesh,2022,4,791110,579246,1065690345.4630343
591,arunachal-pradesh,2022,4,791111,486688,876349333.7857587
592,arunachal-pradesh,2022,4,791113,386008,654736963.6475468
593,arunachal-pradesh,2022,4,791102,261421,545042068.6599071
594,arunachal-pradesh,2022,4,792103,210161,343379974.78242886
595,arunachal-pradesh,2022,4,792001,208541,333708831.3015753
596,arunachal-pradesh,2022,4,791001,204796,538239069.5092747
597,arunachal-pradesh,2022,4,791109,199942,337367639.30005294
598,arunachal-pradesh,2022,4,791112,153846,233172634.3808441
599,arunachal-pradesh,2022,4,791120,140090,339456055.3039629
600,assam,2018,1,782127,36278,55685104.31004669
601,assam,2018,1,782126,19015,29531618.71952273
602,assam,2018,1,781010,17827,17537571.597366832
603,assam,2018,1,781032,12544,16344758.303072494
604,assam,2018,1,781039,12320,11675419.253198598
605,assam,2018,1,781022,11160,21394161.557452165
606,assam,2018,1,781001,10964,14211878.220937155
607,assam,2018,1,781005,9017,11227244.310914159
608,assam,2018,1,781038,8676,13458100.482520536
609,assam,2018,1,782123,8395,9021445.995110027
610,assam,2018,2,782127,48384,116170095.69804743
611,assam,2018,2,781010,28765,34543064.75993969
612,assam,2018,2,781032,23020,37069985.80605326
613,assam,2018,2,782126,21573,43770461.5297259
614,assam,2018,2,781022,18670,42156397.49324472
615,assam,2018,2,781001,16484,28303495.144346286
616,assam,2018,2,781039,16265,16302454.69364266
617,assam,2018,2,781038,14557,27844594.363439623
618,assam,2018,2,781308,13501,14412327.173391042
619,assam,2018,2,782123,13067,12434331.737019075
620,assam,2018,3,781010,53744,63112506.38368155
621,assam,2018,3,782127,34599,82030505.12567952
622,assam,2018,3,781032,33634,64706017.19869007
623,assam,2018,3,781022,28483,65165029.42699838
624,assam,2018,3,781001,23772,46640754.80828482
625,assam,2018,3,781039,23417,24795434.492356982
626,assam,2018,3,781038,20581,41002558.83435511
627,assam,2018,3,783380,20313,31377434.881334245
628,assam,2018,3,781308,20256,36590779.6446363
629,assam,2018,3,781136,20134,24505351.774850026
630,assam,2018,4,782123,191097,40365958.68121323
631,assam,2018,4,782127,59167,55990370.032198705
632,assam,2018,4,781032,51149,98762225.01484658
633,assam,2018,4,782003,48402,33450786.817610316
634,assam,2018,4,781022,44539,104401373.29655467
635,assam,2018,4,781010,43288,77616354.09688722
636,assam,2018,4,782126,38675,31863173.323863033
637,assam,2018,4,781001,35778,72836714.43961805
638,assam,2018,4,781319,34279,45240498.09739684
639,assam,2018,4,781038,31676,62489723.74664806
640,assam,2019,1,781010,503839,1078124661.8328056
641,assam,2019,1,781032,62258,120121843.43270376
642,assam,2019,1,781039,57692,41044662.983493246
643,assam,2019,1,781022,55124,119978294.57746854
644,assam,2019,1,782123,46667,41897236.731427655
645,assam,2019,1,781001,43515,89813448.44109452
646,assam,2019,1,782127,42671,51768766.27094724
647,assam,2019,1,781136,42533,61584131.178694054
648,assam,2019,1,781038,39406,76359941.51193222
649,assam,2019,1,781314,32414,45265938.027977295
650,assam,2019,2,781010,1651072,3400967170.8048086
651,assam,2019,2,781032,67144,136158592.94434002
652,assam,2019,2,781039,61117,41121611.0098705
653,assam,2019,2,781022,56840,133563591.31288573
654,assam,2019,2,781001,45316,99439900.43321508
655,assam,2019,2,781038,40783,85345393.69140095
656,assam,2019,2,781011,35256,71372278.76526672
657,assam,2019,2,781028,35051,88623379.4863712
658,assam,2019,2,781019,34614,71776708.63112444
659,assam,2019,2,785001,34411,68114448.05145462
660,assam,2019,3,781010,1013793,3958005278.9310026
661,assam,2019,3,781032,94854,170916940.97272062
662,assam,2019,3,781022,79856,158778818.6025424
663,assam,2019,3,781039,76010,53729190.61250496
664,assam,2019,3,781001,62282,124589790.03571916
665,assam,2019,3,781038,58487,113539110.04477663
666,assam,2019,3,781019,51280,92682137.46767974
667,assam,2019,3,781011,49702,92674425.56703568
668,assam,2019,3,781028,49020,109565259.66869253
669,assam,2019,3,781005,48872,88506490.97296011
670,assam,2019,4,781010,1082582,4255353965.453718
671,assam,2019,4,781009,168681,609655507.1918839
672,assam,2019,4,781032,100676,185406119.6723185
673,assam,2019,4,781039,93370,61392432.94024345
674,assam,2019,4,781022,87774,183566068.75048763
675,assam,2019,4,781001,68636,147064092.20527714
676,assam,2019,4,781038,64729,129171976.31138667
677,assam,2019,4,781011,55522,108944084.25181107
678,assam,2019,4,781028,54001,122295825.23809631
679,assam,2019,4,781019,53185,96803120.00638849
680,assam,2020,1,781009,1780036,7174086430.866011
681,assam,2020,1,781032,118710,214331822.8278841
682,assam,2020,1,781039,112344,71576592.16415787
683,assam,2020,1,781022,107942,230073726.4604506
684,assam,2020,1,781001,79047,168980460.26639146
685,assam,2020,1,781038,77757,151759510.56487012
686,assam,2020,1,781028,67504,156019307.00999779
687,assam,2020,1,781011,66187,133654758.62515348
688,assam,2020,1,781019,62192,112929794.87225011
689,assam,2020,1,781005,57925,113264666.44706726
690,assam,2020,2,781009,1192185,4778567764.009242
691,assam,2020,2,781032,98935,166763954.39924344
692,assam,2020,2,781022,89467,179401031.76221177
693,assam,2020,2,783380,73336,119626131.76408282
694,assam,2020,2,781038,71811,123805864.7382038
695,assam,2020,2,781028,64789,139873982.96043786
696,assam,2020,2,781011,63697,111255037.10041872
697,assam,2020,2,786001,60266,116013366.45086381
698,assam,2020,2,782435,59364,95325866.32569475
699,assam,2020,2,781001,59124,122990395.0546651
700,assam,2020,3,781009,2659242,10013749462.54474
701,assam,2020,3,781032,118055,232420643.47510615
702,assam,2020,3,786001,116668,338398316.1940736
703,assam,2020,3,781022,112568,249091248.38401857
704,assam,2020,3,781038,88704,179615224.2747016
705,assam,2020,3,783380,80101,178370369.63103196
706,assam,2020,3,781028,79450,195889630.84405822
707,assam,2020,3,781001,74329,171892777.86614633
708,assam,2020,3,781011,72486,143646695.19846505
709,assam,2020,3,781012,69823,156945730.9019076
710,assam,2020,4,781009,2706533,10280991607.128572
711,assam,2020,4,781032,208338,423133157.9967661
712,assam,2020,4,781022,191909,448388467.12385124
713,assam,2020,4,781001,146326,361729899.31192243
714,assam,2020,4,781038,141467,305286931.8707292
715,assam,2020,4,786001,136686,399891954.20851076
716,assam,2020,4,781028,124055,335253852.494928
717,assam,2020,4,781011,115652,275380157.97551006
718,assam,2020,4,781019,109902,224541693.9827264
719,assam,2020,4,781005,107715,228190617.25331712
720,assam,2021,1,781009,6524270,17428233384.59051
721,assam,2021,1,786001,223886,596404833.4438283
722,assam,2021,1,781022,220209,532676696.43146753
723,assam,2021,1,781032,219173,454425488.5049339
724,assam,2021,1,781001,164447,415951266.1170123
725,assam,2021,1,781038,147267,339125036.70450056
726,assam,2021,1,781028,134378,379837463.59430516
727,assam,2021,1,781039,121609,125229899.36340648
728,assam,2021,1,781011,118996,298364755.0464896
729,assam,2021,1,781019,115698,244218722.4529047
730,assam,2021,2,781009,9152474,20665273162.818207
731,assam,2021,2,786001,301912,712393100.0840259
732,assam,2021,2,781032,214544,426648785.4343436
733,assam,2021,2,781022,210224,485126089.27296245
734,assam,2021,2,781038,156202,329131794.605857
735,assam,2021,2,781028,141496,376162457.3692011
736,assam,2021,2,781319,141071,380180308.0508309
737,assam,2021,2,781001,140945,344252530.57261163
738,assam,2021,2,783330,140014,436650824.6769772
739,assam,2021,2,781039,138550,131928199.0376262
740,assam,2021,3,781009,12729978,27464031964.343338
741,assam,2021,3,786001,427258,967975521.6469452
742,assam,2021,3,781032,317420,611161689.2896398
743,assam,2021,3,781022,306809,640424297.5125268
744,assam,2021,3,781038,228604,464233898.47619295
745,assam,2021,3,781001,214826,510386365.51873195
746,assam,2021,3,781028,202529,500653116.2649457
747,assam,2021,3,781011,185134,430608615.9835314
748,assam,2021,3,781316,184851,502029448.6452037
749,assam,2021,3,781319,181532,432011296.62647235
750,assam,2021,4,781009,16779607,36391151860.79283
751,assam,2021,4,786001,589421,1306149293.232204
752,assam,2021,4,781032,478852,833712155.0773808
753,assam,2021,4,781022,476771,875944174.2396414
754,assam,2021,4,781001,350899,765800172.2543352
755,assam,2021,4,781038,326950,624753356.359648
